specie,nest_id,folder,photo,viaje,date,true_inc_day,start_time,final_time,duration,duration_min,duration_h,sex,event,nocturnal_incubation,nocturnal_incubation,,,note,note1
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3018-3029,,19-Sep-13,,7:29:51,7:31:00,0:01:09,1.15,0.019166667,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3024-3029,1,19-Sep-13,,7:29:56,7:31:00,0:01:04,1.1,0.018333333,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3029-3098,,19-Sep-13,,7:31:00,8:39:56,1:08:56,68.9,1.148333333,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3098-3158,1,19-Sep-13,,8:39:56,9:14:53,0:34:57,34.9,0.581666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3107-3118,,19-Sep-13,,8:40:02,8:40:28,0:00:26,0.4,0.006666667,u,visita,N,,,,Foto cool muy cerca a la cam,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3120-3158,,19-Sep-13,,8:42:00,9:14:53,0:32:53,32.9,0.548333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3158-3246,,19-Sep-13,,9:14:53,10:37:06,1:22:13,82,1.366666667,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3246-3290,2,19-Sep-13,,10:37:06,11:02:00,0:24:54,2,0.033333333,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3279-3290,,19-Sep-13,,11:01:00,11:02:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3290-3331,,19-Sep-13,,11:02:00,11:42:26,0:40:26,40.3,0.671666667,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3331-3383,2,19-Sep-13,,11:42:26,11:45:00,0:02:34,2.5,0.041666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3341-3372,,19-Sep-13,,11:42:39,11:43:47,0:01:08,1.13,0.018833333,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3359-3383,,19-Sep-13,,11:43:31,11:45:00,0:01:29,1.5,0.025,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3383-3471,,19-Sep-13,,11:45:00,13:00:01,1:15:01,75,1.25,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),3471-3606,3,19-Sep-13,,13:00:01,14:59:19,1:59:18,119.2,1.986666667,m,off,N,,,,fin de carpeta,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0001-0021,1,19-Sep-13,,15:11:00,15:31:00,0:20:00,20,0.333333333,,off,N,,,,inicio de carpeta,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0021-0098,,19-Sep-13,,15:31:00,16:48:00,1:17:00,77,1.283333333,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0098-0139,2,19-Sep-13,,16:48:00,16:55:50,0:07:50,7.9,0.131666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0099-0121,,19-Sep-13,,16:48:47,16:49:04,0:00:17,0.3,0.005,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0133-0139,,19-Sep-13,,16:53:00,16:55:50,0:02:50,2.9,0.048333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0139-0168,,19-Sep-13,,16:55:50,17:17:01,0:21:11,21.2,0.353333333,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0168-0178,2,19-Sep-13,,17:17:01,17:18:00,0:00:59,0.99,0.0165,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0178-0929,,19-Sep-13,,17:18:00,0:00:00,6:42:00,402,6.7,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0178-0929,,20-Sep-13,,0:00:00,5:49:00,5:49:00,349,5.816666667,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0929-0984,1,20-Sep-13,,5:49:00,6:44:00,0:55:00,55,0.916666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0982-0984,,20-Sep-13,,6:42:00,6:44:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,0984-1035,,20-Sep-13,,6:44:00,7:15:00,0:31:00,31,0.516666667,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1035-1097,1,20-Sep-13,,7:15:00,7:57:00,0:42:00,42,0.7,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1076-1097,,20-Sep-13,,7:55:54,7:57:00,0:01:06,1.1,0.018333333,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1097-1119,,20-Sep-13,,7:57:00,8:09:00,0:12:00,12,0.2,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1119-1124,2,20-Sep-13,,8:09:00,8:10:03,0:01:03,1,0.016666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1119-1124,,20-Sep-13,,8:09:00,8:10:03,0:01:03,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1124-1208,,20-Sep-13,,8:09:00,9:28:00,1:19:00,79,1.316666667,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1208-1209,2,20-Sep-13,,9:28:00,9:29:00,0:01:00,1,0.016666667,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1209-1303,,20-Sep-13,,9:29:00,10:53:00,1:24:00,84,1.4,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1303-1325,3,20-Sep-13,,10:53:00,10:55:00,0:02:00,2,0.033333333,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1304-1320,,20-Sep-13,,10:53:09,10:53:22,0:00:13,0.2,0.003333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1303-1321,,20-Sep-13,,10:53:00,10:53:23,0:00:23,0.3,0.005,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1324-1325,,20-Sep-13,,10:54:00,10:55:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1325-1358,,20-Sep-13,,10:55:00,11:28:00,0:33:00,33,0.55,m,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1358-1381,3,20-Sep-13,,11:28:00,11:45:17,0:17:17,17.2,0.286666667,m,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1374-1381,,20-Sep-13,,11:44:00,11:45:17,0:01:17,1.2,0.02,f,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1381-1458,,20-Sep-13,,11:45:17,12:58:00,1:12:43,72.7,1.211666667,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1458-1674,4,20-Sep-13,,12:58:00,15:30:50,2:32:50,152.8,2.546666667,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (19 - 23 Septiembre 2013,1520-1582,4,20-Sep-13,,13:59:52,14:02:00,0:02:08,2.13,0.0355,,Depredación - saguinus ruficollis,N,,,,,
